source,target,lag
IL18R1,ENTPD3,0
IL18RAP,MMP10,0
IL18RAP,TRPM2,0
IL2RA,NBL1,0
IRF7,APOL6,0
IRF7,GBP7,0
ISG15,PCDH1,0
KCNH7,MARCO,0
KCTD14,KCNMA1,0
LANCL3,Metazoa_SRP,0
LEPR,JCHAIN,0
LYPD8,KCNH7,0
LYPD8,ZNF423,0
MARCO,JCHAIN,0
MCEMP1,MMP10,0
MCEMP1,S100A9,0
MMP1,FIGLA,0
MMP1,RNU6-1188P,0
MMP8,CHRNE,0
MMP8,MMP1,0
MMP9,DYSF,0
MT-ND2,AREG,0
MT-ND2,CTLA4,0
MT-ND2,NTRK1,0
MX1,DDX60,0
MX1,IFI6,0
MX1,IFIT2,0
MX1,ISG15,0
MX1,MX2,0
MX1,OAS2,0
MX1,USP18,0
MX2,MX1,0
MX2,OASL,0
Metazoa_SRP,NR6A1,0
NGFR,KCTD14,0
NR2E1,LYPD8,0
NR2E1,PRSS33,0
NR6A1,EQTN,0
NR6A1,Metazoa_SRP,0
OAS1,IFIT2,0
OAS3,FAM216B,0
OAS3,RNF213,0
OAS3,TMPRSS2,0
OLFM4,CHRNE,0
OLFM4,MMP1,0
ORM1,CLTCL1,0
PAK3,BCL2L14,0
PCDH1,LANCL3,0
PGLYRP1,CRISPLD2,0
PGLYRP1,ENTPD3,0
PGLYRP1,ZNF423,0
PLAU,VNN2,0
PLCD3,ZNF423,0
PML,AHDC1,0
PML,NGFR,0
PRF1,COL11A1,0
PRSS33,RNF182,0
RIGI,IFI6,0
RIGI,IFIT3,0
RNF213,FAM216B,0
RNF213,KCTD14,0
RNF213,NGFR,0
RSAD2,TRDC,0
S100A12,MCEMP1,0
S100A12,MMP10,0
S100A8,MCEMP1,0
S100A8,PLAU,0
S100A9,MCEMP1,0
SIGLEC1,FAM216B,0
SIGLEC1,NGFR,0
SIGLEC1,SIK1,0
SIK1,EREG,0
SLC16A1,DDB1,0
SLC16A1,SPDYA,0
SPDYA,CLC,0
SPDYA,DDB1,0
TENM1,FOSB,0
TMPRSS2,FOSB,0
TMPRSS2,HSH2D,0
TP53I11,CLTCL1,0
TP53I11,LYPD8,0
TRDC,RORA,0
TRIM14,DHX58,0
TRIM14,OAS2,0
TRIM14,TMPRSS2,0
TRIM6,IL2RA,0
TRIM6,LANCL3,0
TRIM6,LGALS3BP,0
TRPM2,ALPL,0
TRPM2,ANPEP,0
TRPM2,CST7,0
TRPM2,KCNH7,0
USP18,DDX60,0
USP18,IFIT3,0
VNN1,IL18R1,0
XAF1,GBP3,0
ZFPM2,CPA3,0
ZFPM2,SLC16A1,0
ZNF423,FADS3,0
ZNF423,PRSS33,0
ADAMDEC1,MMP8,1
ADAMDEC1,OLFM4,1
AHDC1,CCR4,1
AHDC1,LAPTM4B,1
ALPL,BEX2,1
ALPL,GPR15,1
ANPEP,YEATS4,1
AREG,FAM185A,1
AREG,NBL1,1
ARHGEF10,CABLES2,1
BEX2,ANPEP,1
BEX2,CYP4F22,1
BEX2,LGALS3BP,1
C1QA,OLFM4,1
CABLES2,APOL6,1
CABLES2,BEX2,1
CABLES2,DDB1,1
CABLES2,FZD4,1
CABLES2,KCTD14,1
CABLES2,NGFR,1
CABLES2,PRSS33,1
CDKN1C,CYP4F22,1
CDKN1C,MMP1,1
CLNK,C1QA,1
COL11A1,HSH2D,1
CSGALNACT1,CCR3,1
CTLA4,AREG,1
CTLA4,GLI1,1
DDB1,DSCC1,1
DDB1,LAPTM4B,1
DDB1,NTRK1,1
DDB1,PLCD3,1
DDB1,TP53I11,1
DDB1,TRIM6,1
DLG5,FIGLA,1
DLG5,S100A8,1
FAM167B,CLNK,1
FAM185A,FGFBP2,1
FAM185A,GLI1,1
FAM185A,RNF182,1
FAM185A,VNN2,1
FBXO39,ADAMTS14,1
FBXO39,DENND5B,1
FLT1,HERC5,1
FLT1,IFI44,1
FLT1,IFI6,1
FLT1,OAS1,1
GPR15,CABLES2,1
GPR15,CLDN7,1
GPR15,DSCC1,1
GPR15,SPP1,1
HSH2D,PGLYRP1,1
HSH2D,PLCD3,1
IGHM,IFI6,1
IL2RA,ATP9A,1
IL2RA,CCR3,1
IL2RA,CRISPLD2,1
IL2RA,ENTPD3,1
IL2RA,GPR15,1
IL2RA,IL18RAP,1
IL2RA,MMP9,1
IRF7,DLG5,1
JCHAIN,FGFBP2,1
JCHAIN,GLI1,1
JCHAIN,GZMB,1
JCHAIN,IGHM,1
JCHAIN,OAS1,1
JCHAIN,PRF1,1
JCHAIN,RSAD2,1
LANCL3,ADGRG3,1
LANCL3,BMX,1
LANCL3,CCR4,1
LANCL3,CLDN7,1
LANCL3,FBLN2,1
LANCL3,KCNMA1,1
LANCL3,PDZD4,1
LANCL3,S100A9,1
LAPTM4B,FZD4,1
LEPR,ALPL,1
LEPR,BCL2L14,1
LGALS3BP,S100A8,1
LGALS3BP,VNN2,1
LYPD8,MARCO,1
MARCO,IGHM,1
NBL1,ADAMDEC1,1
NBL1,ADGRG3,1
NBL1,CSGALNACT1,1
NBL1,CYP4F22,1
NBL1,DLG5,1
NBL1,IL18R1,1
NBL1,IRF7,1
NBL1,KCNH7,1
NBL1,LANCL3,1
NBL1,LYPD8,1
NBL1,PLCD3,1
NGFR,FADS3,1
NGFR,FBLN2,1
NR6A1,FLT1,1
NTRK1,IL18RAP,1
NTRK1,YES1,1
ORM1,EPX,1
PAK3,FBXO39,1
PAK3,ORM1,1
PLAU,BEX2,1
PLCD3,MCEMP1,1
PRSS33,CCR3,1
PRSS33,CYP4F22,1
PRSS33,EPX,1
RNF213,S100A9,1
RNF213,TP53I11,1
RNF213,VNN1,1
RNU6-1188P,DSCC1,1
RORA,AHDC1,1
RORA,ANPEP,1
RORA,CPA3,1
RORA,DDX60,1
RORA,EIF2AK2,1
RORA,FBXO39,1
RORA,GBP3,1
RORA,HMGN3,1
RORA,IFI44,1
RORA,IRF7,1
RORA,ISG15,1
RORA,LAPTM4B,1
RORA,LGALS3BP,1
RORA,MMP9,1
RORA,OAS1,1
RORA,OAS2,1
RORA,OAS3,1
RORA,OLFM4,1
RORA,PRF1,1
RORA,RIGI,1
RORA,SPDYA,1
RORA,TENM1,1
RORA,TRIM14,1
RORA,XAF1,1
RSAD2,EIF2AK2,1
RSAD2,TRIM14,1
RSAD2,XAF1,1
SIK1,EQTN,1
SLC16A1,BCL2L14,1
SLC16A1,CTLA4,1
SLC16A1,FADS3,1
SLC16A1,NR2E1,1
SPDYA,ARHGEF10,1
SPDYA,EIF2AK2,1
SPDYA,EREG,1
SPDYA,GLI1,1
TMPRSS2,GBP7,1
TRDC,IFIT3,1
TRDC,MX1,1
TRDC,PRF1,1
TRDC,RIGI,1
TRDC,RSAD2,1
TRIM6,ALPL,1
TRIM6,MMP9,1
U3,CXCL6,1
U3,SPP1,1
YES1,DLG5,1
ZFPM2,CTLA4,1
ZFPM2,FGFBP2,1
ZNF423,BMX,1
ZNF423,RNF182,1
ZNF423,S100A12,1
ZNF423,VNN2,1
ADAMTS14,ADAMDEC1,2
ADAMTS14,AREG,2
ADAMTS14,FBLN2,2
ADAMTS14,IL18RAP,2
ADAMTS14,SLC16A1,2
ADAMTS14,TRDC,2
AHDC1,ARHGEF10,2
AREG,CTLA4,2
AREG,NR2E1,2
AREG,NTRK1,2
ARHGEF10,DDB1,2
ARHGEF10,EREG,2
ARHGEF10,FAM167B,2
ARHGEF10,IFIT3,2
ARHGEF10,KCNMA1,2
ARHGEF10,MARCO,2
ARHGEF10,MMP10,2
ARHGEF10,OAS1,2
ARHGEF10,U3,2
BCL2L14,APOL2,2
BEX2,CHRNE,2
BEX2,CLC,2
BEX2,DHX58,2
BEX2,EIF2AK2,2
BEX2,MX1,2
BEX2,MX2,2
BEX2,NR6A1,2
BEX2,OASL,2
BEX2,PCDH1,2
BEX2,PML,2
BEX2,SIGLEC1,2
BEX2,SIK1,2
BEX2,SLC16A1,2
BEX2,USP18,2
BEX2,XAF1,2
BEX2,YEATS4,2
BMX,RORA,2
CABLES2,CHRNE,2
CABLES2,U3,2
CDKN1C,DYSF,2
CDKN1C,ZFPM2,2
CLC,COL11A1,2
CLC,IFI44L,2
CLC,IFIT2,2
CLC,ISG15,2
CLC,MX2,2
CLC,OAS3,2
CLC,RIGI,2
CLC,RSAD2,2
CLC,TMPRSS2,2
CLC,TRDC,2
CXCL6,ATP9A,2
CXCL6,CLC,2
CXCL6,CST7,2
CXCL6,DYSF,2
CXCL6,FAM185A,2
CXCL6,MMP9,2
CXCL6,TRDC,2
CXCL6,TRPM2,2
CXCL6,ZFPM2,2
DDB1,BMX,2
DDB1,PLAU,2
DDB1,SPDYA,2
DENND5B,ATP9A,2
DENND5B,Metazoa_SRP,2
FADS3,CABLES2,2
FAM167B,ADAMTS14,2
FAM167B,C1QA,2
FAM167B,CRISPLD2,2
FAM167B,CSGALNACT1,2
FAM167B,IRF7,2
FAM167B,KCNMA1,2
FAM167B,MT-ND2,2
FAM167B,TP53I11,2
FAM167B,ZNF423,2
FAM185A,FOSB,2
FAM185A,GBP7,2
FAM185A,IRF7,2
FAM185A,MX2,2
FAM185A,PLCD3,2
FAM185A,SIGLEC1,2
FAM185A,SLC16A1,2
FGFBP2,CLC,2
FGFBP2,LANCL3,2
GBP3,RORA,2
GBP7,MMP1,2
GLI1,CRISPLD2,2
GLI1,CSGALNACT1,2
GLI1,MMP8,2
GLI1,PGLYRP1,2
GLI1,TRPM2,2
GPR15,ADAMDEC1,2
GPR15,CDKN1C,2
GPR15,FAM185A,2
GPR15,IL2RA,2
GPR15,S100A12,2
GPR15,S100A8,2
IGHM,CST7,2
IGHM,IFI27,2
IGHM,OAS3,2
IGHM,OASL,2
IGHM,TENM1,2
IL18RAP,IGHM,2
IL18RAP,S100A12,2
KCTD14,APOL2,2
LANCL3,PRSS33,2
LGALS3BP,FAM167B,2
NBL1,ATP9A,2
NBL1,CCR3,2
NBL1,CCR4,2
NBL1,FZD4,2
NBL1,MMP8,2
NBL1,OLFM4,2
NBL1,S100A12,2
NBL1,S100A8,2
NBL1,YES1,2
NGFR,CDKN1C,2
NGFR,ZFPM2,2
NR6A1,AHDC1,2
NR6A1,ANPEP,2
NR6A1,EQTN,2
NR6A1,LEPR,2
NR6A1,LGALS3BP,2
NR6A1,PLAU,2
NR6A1,RNF213,2
NTRK1,DSCC1,2
NTRK1,PAK3,2
ORM1,ALPL,2
ORM1,FLT1,2
PAK3,ADGRG3,2
PAK3,CLDN7,2
PAK3,CSGALNACT1,2
PLCD3,FAM167B,2
PRSS33,CDKN1C,2
PRSS33,IL2RA,2
PRSS33,NBL1,2
RNU6-1188P,BCL2L14,2
RNU6-1188P,GBP7,2
RORA,ADAMTS14,2
RORA,APOL2,2
RORA,CLTCL1,2
RORA,CST7,2
RORA,DENND5B,2
RORA,IL18RAP,2
RORA,NR2E1,2
RORA,PLAU,2
RORA,S100A9,2
RORA,TP53I11,2
SLC16A1,SIK1,2
SPDYA,CLTCL1,2
SPDYA,PAK3,2
TRDC,CLNK,2
TRDC,COL11A1,2
TRDC,IFI44,2
TRDC,IFI44L,2
TRDC,PCDH1,2
TRDC,USP18,2
TRDC,XAF1,2
U3,PRF1,2
USP18,BMX,2
USP18,ORM1,2
USP18,VNN1,2
ZFPM2,GZMB,2
ZFPM2,USP18,2
ZNF423,APOL2,2
